GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,NAME,BTTRA,BTBGA,AH37M001,AH37M002,AH37M003
"G4700870","2013-2017",,,"Tennessee","47","Jackson County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,"Jackson County, Tennessee",,,218,220,166
"G4700890","2013-2017",,,"Tennessee","47","Jefferson County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,"Jefferson County, Tennessee",,,452,487,390
"G4700910","2013-2017",,,"Tennessee","47","Johnson County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,"Johnson County, Tennessee",,,270,269,258
"G4700930","2013-2017",,,"Tennessee","47","Knox County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,"Knox County, Tennessee",,,1164,1344,1375
"G4700950","2013-2017",,,"Tennessee","47","Lake County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lake County, Tennessee",,,140,104,113
"G4700970","2013-2017",,,"Tennessee","47","Lauderdale County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lauderdale County, Tennessee",,,261,221,279
"G4700990","2013-2017",,,"Tennessee","47","Lawrence County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lawrence County, Tennessee",,,313,392,379
"G4701010","2013-2017",,,"Tennessee","47","Lewis County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lewis County, Tennessee",,,228,223,199
"G4701030","2013-2017",,,"Tennessee","47","Lincoln County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, Tennessee",,,328,435,388
"G4701050","2013-2017",,,"Tennessee","47","Loudon County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,"Loudon County, Tennessee",,,361,489,533
"G4701070","2013-2017",,,"Tennessee","47","McMinn County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,"McMinn County, Tennessee",,,402,424,386
"G4701090","2013-2017",,,"Tennessee","47","McNairy County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,"McNairy County, Tennessee",,,278,315,325
"G4701110","2013-2017",,,"Tennessee","47","Macon County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,"Macon County, Tennessee",,,240,285,304
"G4701130","2013-2017",,,"Tennessee","47","Madison County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, Tennessee",,,525,484,588
"G4701150","2013-2017",,,"Tennessee","47","Marion County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,"Marion County, Tennessee",,,257,303,312
"G4701170","2013-2017",,,"Tennessee","47","Marshall County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,"Marshall County, Tennessee",,,307,375,344
"G4701190","2013-2017",,,"Tennessee","47","Maury County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,"Maury County, Tennessee",,,479,602,662
"G4701210","2013-2017",,,"Tennessee","47","Meigs County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,"Meigs County, Tennessee",,,149,170,182
"G4701230","2013-2017",,,"Tennessee","47","Monroe County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,"Monroe County, Tennessee",,,443,493,387
"G4701250","2013-2017",,,"Tennessee","47","Montgomery County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, Tennessee",,,730,951,965
"G4701270","2013-2017",,,"Tennessee","47","Moore County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,"Moore County, Tennessee",,,131,116,99
"G4701290","2013-2017",,,"Tennessee","47","Morgan County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,"Morgan County, Tennessee",,,259,292,185
"G4701310","2013-2017",,,"Tennessee","47","Obion County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,"Obion County, Tennessee",,,236,247,275
"G4701330","2013-2017",,,"Tennessee","47","Overton County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,"Overton County, Tennessee",,,274,262,257
"G4701350","2013-2017",,,"Tennessee","47","Perry County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,"Perry County, Tennessee",,,134,160,123
"G4701370","2013-2017",,,"Tennessee","47","Pickett County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pickett County, Tennessee",,,204,166,159
"G4701390","2013-2017",,,"Tennessee","47","Polk County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,"Polk County, Tennessee",,,264,268,227
"G4701410","2013-2017",,,"Tennessee","47","Putnam County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,"Putnam County, Tennessee",,,430,447,438
"G4701430","2013-2017",,,"Tennessee","47","Rhea County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,"Rhea County, Tennessee",,,332,439,423
"G4701450","2013-2017",,,"Tennessee","47","Roane County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,"Roane County, Tennessee",,,558,537,487
"G4701470","2013-2017",,,"Tennessee","47","Robertson County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,"Robertson County, Tennessee",,,355,490,481
"G4701490","2013-2017",,,"Tennessee","47","Rutherford County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,"Rutherford County, Tennessee",,,685,1003,1091
"G4701510","2013-2017",,,"Tennessee","47","Scott County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,"Scott County, Tennessee",,,304,300,361
"G4701530","2013-2017",,,"Tennessee","47","Sequatchie County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sequatchie County, Tennessee",,,200,257,214
"G4701550","2013-2017",,,"Tennessee","47","Sevier County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sevier County, Tennessee",,,639,634,594
"G4701570","2013-2017",,,"Tennessee","47","Shelby County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,"Shelby County, Tennessee",,,1803,1996,2073
"G4701590","2013-2017",,,"Tennessee","47","Smith County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,"Smith County, Tennessee",,,210,225,199
"G4701610","2013-2017",,,"Tennessee","47","Stewart County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,"Stewart County, Tennessee",,,294,267,207
"G4701630","2013-2017",,,"Tennessee","47","Sullivan County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sullivan County, Tennessee",,,718,837,761
"G4701650","2013-2017",,,"Tennessee","47","Sumner County","165",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sumner County, Tennessee",,,526,743,682
"G4701670","2013-2017",,,"Tennessee","47","Tipton County","167",,,,,,,,,,,,,,,,,,,,,,,,,,,"Tipton County, Tennessee",,,404,525,540
"G4701690","2013-2017",,,"Tennessee","47","Trousdale County","169",,,,,,,,,,,,,,,,,,,,,,,,,,,"Trousdale County, Tennessee",,,167,194,162
"G4701710","2013-2017",,,"Tennessee","47","Unicoi County","171",,,,,,,,,,,,,,,,,,,,,,,,,,,"Unicoi County, Tennessee",,,233,277,262
"G4701730","2013-2017",,,"Tennessee","47","Union County","173",,,,,,,,,,,,,,,,,,,,,,,,,,,"Union County, Tennessee",,,294,298,268
"G4701750","2013-2017",,,"Tennessee","47","Van Buren County","175",,,,,,,,,,,,,,,,,,,,,,,,,,,"Van Buren County, Tennessee",,,138,122,80
"G4701770","2013-2017",,,"Tennessee","47","Warren County","177",,,,,,,,,,,,,,,,,,,,,,,,,,,"Warren County, Tennessee",,,300,390,403
"G4701790","2013-2017",,,"Tennessee","47","Washington County","179",,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Tennessee",,,762,786,893
"G4701810","2013-2017",,,"Tennessee","47","Wayne County","181",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wayne County, Tennessee",,,263,263,184
"G4701830","2013-2017",,,"Tennessee","47","Weakley County","183",,,,,,,,,,,,,,,,,,,,,,,,,,,"Weakley County, Tennessee",,,303,303,323
"G4701850","2013-2017",,,"Tennessee","47","White County","185",,,,,,,,,,,,,,,,,,,,,,,,,,,"White County, Tennessee",,,309,305,300
"G4701870","2013-2017",,,"Tennessee","47","Williamson County","187",,,,,,,,,,,,,,,,,,,,,,,,,,,"Williamson County, Tennessee",,,567,649,585
"G4701890","2013-2017",,,"Tennessee","47","Wilson County","189",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wilson County, Tennessee",,,530,787,703
"G4800010","2013-2017",,,"Texas","48","Anderson County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,"Anderson County, Texas",,,423,468,452
"G4800030","2013-2017",,,"Texas","48","Andrews County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,"Andrews County, Texas",,,193,263,253
"G4800050","2013-2017",,,"Texas","48","Angelina County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,"Angelina County, Texas",,,527,610,542
"G4800070","2013-2017",,,"Texas","48","Aransas County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,"Aransas County, Texas",,,507,347,411
"G4800090","2013-2017",,,"Texas","48","Archer County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,"Archer County, Texas",,,138,135,98
"G4800110","2013-2017",,,"Texas","48","Armstrong County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,"Armstrong County, Texas",,,48,49,40
"G4800130","2013-2017",,,"Texas","48","Atascosa County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,"Atascosa County, Texas",,,406,438,414
"G4800150","2013-2017",,,"Texas","48","Austin County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,"Austin County, Texas",,,294,338,327
"G4800170","2013-2017",,,"Texas","48","Bailey County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bailey County, Texas",,,190,256,188
"G4800190","2013-2017",,,"Texas","48","Bandera County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bandera County, Texas",,,432,378,248
"G4800210","2013-2017",,,"Texas","48","Bastrop County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bastrop County, Texas",,,596,705,606
"G4800230","2013-2017",,,"Texas","48","Baylor County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,"Baylor County, Texas",,,109,109,89
"G4800250","2013-2017",,,"Texas","48","Bee County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bee County, Texas",,,296,333,350
"G4800270","2013-2017",,,"Texas","48","Bell County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bell County, Texas",,,1463,1307,1199
"G4800290","2013-2017",,,"Texas","48","Bexar County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bexar County, Texas",,,2211,2615,2597
"G4800310","2013-2017",,,"Texas","48","Blanco County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,"Blanco County, Texas",,,261,234,204
"G4800330","2013-2017",,,"Texas","48","Borden County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,"Borden County, Texas",,,36,38,21
"G4800350","2013-2017",,,"Texas","48","Bosque County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bosque County, Texas",,,224,183,182
"G4800370","2013-2017",,,"Texas","48","Bowie County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bowie County, Texas",,,604,608,628
"G4800390","2013-2017",,,"Texas","48","Brazoria County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,"Brazoria County, Texas",,,971,1395,1308
"G4800410","2013-2017",,,"Texas","48","Brazos County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,"Brazos County, Texas",,,830,690,933
"G4800430","2013-2017",,,"Texas","48","Brewster County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,"Brewster County, Texas",,,236,206,237
"G4800450","2013-2017",,,"Texas","48","Briscoe County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,"Briscoe County, Texas",,,55,59,41
"G4800470","2013-2017",,,"Texas","48","Brooks County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,"Brooks County, Texas",,,231,165,151
"G4800490","2013-2017",,,"Texas","48","Brown County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,"Brown County, Texas",,,401,341,330
"G4800510","2013-2017",,,"Texas","48","Burleson County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,"Burleson County, Texas",,,284,308,246
"G4800530","2013-2017",,,"Texas","48","Burnet County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,"Burnet County, Texas",,,588,576,455
"G4800550","2013-2017",,,"Texas","48","Caldwell County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,"Caldwell County, Texas",,,350,385,385
"G4800570","2013-2017",,,"Texas","48","Calhoun County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,"Calhoun County, Texas",,,330,286,290
"G4800590","2013-2017",,,"Texas","48","Callahan County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,"Callahan County, Texas",,,231,214,149
"G4800610","2013-2017",,,"Texas","48","Cameron County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cameron County, Texas",,,1028,1122,1174
"G4800630","2013-2017",,,"Texas","48","Camp County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,"Camp County, Texas",,,191,201,187
"G4800650","2013-2017",,,"Texas","48","Carson County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,"Carson County, Texas",,,98,103,89
"G4800670","2013-2017",,,"Texas","48","Cass County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cass County, Texas",,,339,362,275
"G4800690","2013-2017",,,"Texas","48","Castro County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,"Castro County, Texas",,,117,131,126
"G4800710","2013-2017",,,"Texas","48","Chambers County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,"Chambers County, Texas",,,289,438,414
"G4800730","2013-2017",,,"Texas","48","Cherokee County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cherokee County, Texas",,,356,368,411
"G4800750","2013-2017",,,"Texas","48","Childress County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,"Childress County, Texas",,,214,162,218
"G4800770","2013-2017",,,"Texas","48","Clay County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,"Clay County, Texas",,,147,154,115
"G4800790","2013-2017",,,"Texas","48","Cochran County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cochran County, Texas",,,66,60,59
"G4800810","2013-2017",,,"Texas","48","Coke County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,"Coke County, Texas",,,97,81,89
"G4800830","2013-2017",,,"Texas","48","Coleman County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,"Coleman County, Texas",,,238,205,184
"G4800850","2013-2017",,,"Texas","48","Collin County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,"Collin County, Texas",,,1315,1948,1668
"G4800870","2013-2017",,,"Texas","48","Collingsworth County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,"Collingsworth County, Texas",,,80,80,75
"G4800890","2013-2017",,,"Texas","48","Colorado County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,"Colorado County, Texas",,,348,342,268
"G4800910","2013-2017",,,"Texas","48","Comal County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,"Comal County, Texas",,,581,685,669
"G4800930","2013-2017",,,"Texas","48","Comanche County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,"Comanche County, Texas",,,235,251,186
"G4800950","2013-2017",,,"Texas","48","Concho County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,"Concho County, Texas",,,115,104,64
"G4800970","2013-2017",,,"Texas","48","Cooke County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cooke County, Texas",,,343,439,486
"G4800990","2013-2017",,,"Texas","48","Coryell County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,"Coryell County, Texas",,,523,453,596
"G4801010","2013-2017",,,"Texas","48","Cottle County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cottle County, Texas",,,71,70,64
"G4801030","2013-2017",,,"Texas","48","Crane County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,"Crane County, Texas",,,69,77,76
"G4801050","2013-2017",,,"Texas","48","Crockett County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,"Crockett County, Texas",,,129,148,138
"G4801070","2013-2017",,,"Texas","48","Crosby County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,"Crosby County, Texas",,,101,118,90
"G4801090","2013-2017",,,"Texas","48","Culberson County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,"Culberson County, Texas",,,97,79,64
"G4801110","2013-2017",,,"Texas","48","Dallam County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,"Dallam County, Texas",,,144,148,170
"G4801130","2013-2017",,,"Texas","48","Dallas County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,"Dallas County, Texas",,,2129,3978,3632
"G4801150","2013-2017",,,"Texas","48","Dawson County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,"Dawson County, Texas",,,185,214,198
"G4801170","2013-2017",,,"Texas","48","Deaf Smith County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,"Deaf Smith County, Texas",,,179,193,238
"G4801190","2013-2017",,,"Texas","48","Delta County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,"Delta County, Texas",,,86,109,91
"G4801210","2013-2017",,,"Texas","48","Denton County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,"Denton County, Texas",,,1155,1419,1423
"G4801230","2013-2017",,,"Texas","48","DeWitt County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,"DeWitt County, Texas",,,270,241,246
"G4801250","2013-2017",,,"Texas","48","Dickens County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,"Dickens County, Texas",,,73,58,60
"G4801270","2013-2017",,,"Texas","48","Dimmit County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,"Dimmit County, Texas",,,224,271,260
"G4801290","2013-2017",,,"Texas","48","Donley County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,"Donley County, Texas",,,83,69,73
"G4801310","2013-2017",,,"Texas","48","Duval County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,"Duval County, Texas",,,212,191,229
"G4801330","2013-2017",,,"Texas","48","Eastland County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,"Eastland County, Texas",,,354,302,271
"G4801350","2013-2017",,,"Texas","48","Ector County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ector County, Texas",,,579,718,797
"G4801370","2013-2017",,,"Texas","48","Edwards County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,"Edwards County, Texas",,,123,115,44
"G4801390","2013-2017",,,"Texas","48","Ellis County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ellis County, Texas",,,477,802,704
"G4801410","2013-2017",,,"Texas","48","El Paso County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,"El Paso County, Texas",,,1520,2249,1896
"G4801430","2013-2017",,,"Texas","48","Erath County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,"Erath County, Texas",,,446,406,391
"G4801450","2013-2017",,,"Texas","48","Falls County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,"Falls County, Texas",,,267,188,217
"G4801470","2013-2017",,,"Texas","48","Fannin County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,"Fannin County, Texas",,,302,287,264
"G4801490","2013-2017",,,"Texas","48","Fayette County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,"Fayette County, Texas",,,305,312,231
"G4801510","2013-2017",,,"Texas","48","Fisher County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,"Fisher County, Texas",,,116,93,84
"G4801530","2013-2017",,,"Texas","48","Floyd County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,"Floyd County, Texas",,,103,111,129
"G4801550","2013-2017",,,"Texas","48","Foard County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,"Foard County, Texas",,,68,67,42
"G4801570","2013-2017",,,"Texas","48","Fort Bend County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,"Fort Bend County, Texas",,,1126,1911,1715
"G4801590","2013-2017",,,"Texas","48","Franklin County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, Texas",,,252,252,179
"G4801610","2013-2017",,,"Texas","48","Freestone County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,"Freestone County, Texas",,,281,289,243
"G4801630","2013-2017",,,"Texas","48","Frio County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,"Frio County, Texas",,,316,320,263
"G4801650","2013-2017",,,"Texas","48","Gaines County","165",,,,,,,,,,,,,,,,,,,,,,,,,,,"Gaines County, Texas",,,220,264,219
"G4801670","2013-2017",,,"Texas","48","Galveston County","167",,,,,,,,,,,,,,,,,,,,,,,,,,,"Galveston County, Texas",,,1031,1275,1257
"G4801690","2013-2017",,,"Texas","48","Garza County","169",,,,,,,,,,,,,,,,,,,,,,,,,,,"Garza County, Texas",,,129,141,154
"G4801710","2013-2017",,,"Texas","48","Gillespie County","171",,,,,,,,,,,,,,,,,,,,,,,,,,,"Gillespie County, Texas",,,348,392,324
"G4801730","2013-2017",,,"Texas","48","Glasscock County","173",,,,,,,,,,,,,,,,,,,,,,,,,,,"Glasscock County, Texas",,,52,53,52
"G4801750","2013-2017",,,"Texas","48","Goliad County","175",,,,,,,,,,,,,,,,,,,,,,,,,,,"Goliad County, Texas",,,187,168,141
"G4801770","2013-2017",,,"Texas","48","Gonzales County","177",,,,,,,,,,,,,,,,,,,,,,,,,,,"Gonzales County, Texas",,,251,251,221
"G4801790","2013-2017",,,"Texas","48","Gray County","179",,,,,,,,,,,,,,,,,,,,,,,,,,,"Gray County, Texas",,,261,284,256
"G4801810","2013-2017",,,"Texas","48","Grayson County","181",,,,,,,,,,,,,,,,,,,,,,,,,,,"Grayson County, Texas",,,556,755,775
"G4801830","2013-2017",,,"Texas","48","Gregg County","183",,,,,,,,,,,,,,,,,,,,,,,,,,,"Gregg County, Texas",,,667,685,815
"G4801850","2013-2017",,,"Texas","48","Grimes County","185",,,,,,,,,,,,,,,,,,,,,,,,,,,"Grimes County, Texas",,,336,338,294
"G4801870","2013-2017",,,"Texas","48","Guadalupe County","187",,,,,,,,,,,,,,,,,,,,,,,,,,,"Guadalupe County, Texas",,,456,834,728
"G4801890","2013-2017",,,"Texas","48","Hale County","189",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hale County, Texas",,,276,274,318
"G4801910","2013-2017",,,"Texas","48","Hall County","191",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hall County, Texas",,,81,67,95
"G4801930","2013-2017",,,"Texas","48","Hamilton County","193",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hamilton County, Texas",,,197,198,147
"G4801950","2013-2017",,,"Texas","48","Hansford County","195",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hansford County, Texas",,,125,129,139
"G4801970","2013-2017",,,"Texas","48","Hardeman County","197",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hardeman County, Texas",,,101,107,85
"G4801990","2013-2017",,,"Texas","48","Hardin County","199",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hardin County, Texas",,,451,551,425
"G4802010","2013-2017",,,"Texas","48","Harris County","201",,,,,,,,,,,,,,,,,,,,,,,,,,,"Harris County, Texas",,,3976,5250,4408
"G4802030","2013-2017",,,"Texas","48","Harrison County","203",,,,,,,,,,,,,,,,,,,,,,,,,,,"Harrison County, Texas",,,462,465,552
"G4802050","2013-2017",,,"Texas","48","Hartley County","205",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hartley County, Texas",,,78,129,126
"G4802070","2013-2017",,,"Texas","48","Haskell County","207",,,,,,,,,,,,,,,,,,,,,,,,,,,"Haskell County, Texas",,,216,162,135
"G4802090","2013-2017",,,"Texas","48","Hays County","209",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hays County, Texas",,,695,835,928
"G4802110","2013-2017",,,"Texas","48","Hemphill County","211",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hemphill County, Texas",,,87,97,82
"G4802130","2013-2017",,,"Texas","48","Henderson County","213",,,,,,,,,,,,,,,,,,,,,,,,,,,"Henderson County, Texas",,,569,553,463
"G4802150","2013-2017",,,"Texas","48","Hidalgo County","215",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hidalgo County, Texas",,,1610,1973,1633
"G4802170","2013-2017",,,"Texas","48","Hill County","217",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hill County, Texas",,,312,282,261
"G4802190","2013-2017",,,"Texas","48","Hockley County","219",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hockley County, Texas",,,225,223,268
"G4802210","2013-2017",,,"Texas","48","Hood County","221",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hood County, Texas",,,460,505,443
"G4802230","2013-2017",,,"Texas","48","Hopkins County","223",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hopkins County, Texas",,,270,295,301
"G4802250","2013-2017",,,"Texas","48","Houston County","225",,,,,,,,,,,,,,,,,,,,,,,,,,,"Houston County, Texas",,,239,249,248
"G4802270","2013-2017",,,"Texas","48","Howard County","227",,,,,,,,,,,,,,,,,,,,,,,,,,,"Howard County, Texas",,,348,316,388
