GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,NAME,BTTRA,BTBGA,AJ1UM001,AJ1UM002,AJ1UM003
"G5400710","2014-2018",,,"West Virginia","54","Pendleton County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pendleton County, West Virginia",,,168,145,113
"G5400730","2014-2018",,,"West Virginia","54","Pleasants County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pleasants County, West Virginia",,,109,142,123
"G5400750","2014-2018",,,"West Virginia","54","Pocahontas County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pocahontas County, West Virginia",,,203,182,119
"G5400770","2014-2018",,,"West Virginia","54","Preston County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,"Preston County, West Virginia",,,320,306,239
"G5400790","2014-2018",,,"West Virginia","54","Putnam County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,"Putnam County, West Virginia",,,342,358,380
"G5400810","2014-2018",,,"West Virginia","54","Raleigh County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,"Raleigh County, West Virginia",,,556,663,520
"G5400830","2014-2018",,,"West Virginia","54","Randolph County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,"Randolph County, West Virginia",,,304,275,328
"G5400850","2014-2018",,,"West Virginia","54","Ritchie County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ritchie County, West Virginia",,,177,184,145
"G5400870","2014-2018",,,"West Virginia","54","Roane County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,"Roane County, West Virginia",,,253,235,158
"G5400890","2014-2018",,,"West Virginia","54","Summers County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,"Summers County, West Virginia",,,291,296,221
"G5400910","2014-2018",,,"West Virginia","54","Taylor County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,"Taylor County, West Virginia",,,185,275,263
"G5400930","2014-2018",,,"West Virginia","54","Tucker County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,"Tucker County, West Virginia",,,152,150,129
"G5400950","2014-2018",,,"West Virginia","54","Tyler County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,"Tyler County, West Virginia",,,152,160,107
"G5400970","2014-2018",,,"West Virginia","54","Upshur County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,"Upshur County, West Virginia",,,326,368,287
"G5400990","2014-2018",,,"West Virginia","54","Wayne County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wayne County, West Virginia",,,406,436,377
"G5401010","2014-2018",,,"West Virginia","54","Webster County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,"Webster County, West Virginia",,,212,205,194
"G5401030","2014-2018",,,"West Virginia","54","Wetzel County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wetzel County, West Virginia",,,209,211,173
"G5401050","2014-2018",,,"West Virginia","54","Wirt County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wirt County, West Virginia",,,137,130,94
"G5401070","2014-2018",,,"West Virginia","54","Wood County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wood County, West Virginia",,,380,503,539
"G5401090","2014-2018",,,"West Virginia","54","Wyoming County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wyoming County, West Virginia",,,275,331,241
"G5500010","2014-2018",,,"Wisconsin","55","Adams County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,"Adams County, Wisconsin",,,207,197,119
"G5500030","2014-2018",,,"Wisconsin","55","Ashland County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ashland County, Wisconsin",,,165,169,191
"G5500050","2014-2018",,,"Wisconsin","55","Barron County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,"Barron County, Wisconsin",,,325,306,320
"G5500070","2014-2018",,,"Wisconsin","55","Bayfield County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bayfield County, Wisconsin",,,164,128,115
"G5500090","2014-2018",,,"Wisconsin","55","Brown County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,"Brown County, Wisconsin",,,638,856,846
"G5500110","2014-2018",,,"Wisconsin","55","Buffalo County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,"Buffalo County, Wisconsin",,,166,185,138
"G5500130","2014-2018",,,"Wisconsin","55","Burnett County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,"Burnett County, Wisconsin",,,418,287,173
"G5500150","2014-2018",,,"Wisconsin","55","Calumet County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,"Calumet County, Wisconsin",,,204,342,308
"G5500170","2014-2018",,,"Wisconsin","55","Chippewa County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,"Chippewa County, Wisconsin",,,298,375,391
"G5500190","2014-2018",,,"Wisconsin","55","Clark County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,"Clark County, Wisconsin",,,161,149,156
"G5500210","2014-2018",,,"Wisconsin","55","Columbia County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,"Columbia County, Wisconsin",,,342,370,376
"G5500230","2014-2018",,,"Wisconsin","55","Crawford County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,"Crawford County, Wisconsin",,,173,135,179
"G5500250","2014-2018",,,"Wisconsin","55","Dane County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,"Dane County, Wisconsin",,,922,1221,1366
"G5500270","2014-2018",,,"Wisconsin","55","Dodge County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,"Dodge County, Wisconsin",,,377,467,486
"G5500290","2014-2018",,,"Wisconsin","55","Door County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,"Door County, Wisconsin",,,326,290,289
"G5500310","2014-2018",,,"Wisconsin","55","Douglas County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,"Douglas County, Wisconsin",,,223,294,352
"G5500330","2014-2018",,,"Wisconsin","55","Dunn County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,"Dunn County, Wisconsin",,,275,289,310
"G5500350","2014-2018",,,"Wisconsin","55","Eau Claire County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,"Eau Claire County, Wisconsin",,,435,529,599
"G5500370","2014-2018",,,"Wisconsin","55","Florence County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,"Florence County, Wisconsin",,,106,86,67
"G5500390","2014-2018",,,"Wisconsin","55","Fond du Lac County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,"Fond du Lac County, Wisconsin",,,427,410,456
"G5500410","2014-2018",,,"Wisconsin","55","Forest County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,"Forest County, Wisconsin",,,146,114,93
"G5500430","2014-2018",,,"Wisconsin","55","Grant County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,"Grant County, Wisconsin",,,305,236,304
"G5500450","2014-2018",,,"Wisconsin","55","Green County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,"Green County, Wisconsin",,,186,215,216
"G5500470","2014-2018",,,"Wisconsin","55","Green Lake County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,"Green Lake County, Wisconsin",,,180,171,160
"G5500490","2014-2018",,,"Wisconsin","55","Iowa County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,"Iowa County, Wisconsin",,,135,182,191
"G5500510","2014-2018",,,"Wisconsin","55","Iron County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,"Iron County, Wisconsin",,,202,141,104
"G5500530","2014-2018",,,"Wisconsin","55","Jackson County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,"Jackson County, Wisconsin",,,162,169,175
"G5500550","2014-2018",,,"Wisconsin","55","Jefferson County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,"Jefferson County, Wisconsin",,,388,416,519
"G5500570","2014-2018",,,"Wisconsin","55","Juneau County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,"Juneau County, Wisconsin",,,223,217,183
"G5500590","2014-2018",,,"Wisconsin","55","Kenosha County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,"Kenosha County, Wisconsin",,,602,811,775
"G5500610","2014-2018",,,"Wisconsin","55","Kewaunee County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,"Kewaunee County, Wisconsin",,,192,174,182
"G5500630","2014-2018",,,"Wisconsin","55","La Crosse County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,"La Crosse County, Wisconsin",,,441,508,574
"G5500650","2014-2018",,,"Wisconsin","55","Lafayette County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lafayette County, Wisconsin",,,115,109,108
"G5500670","2014-2018",,,"Wisconsin","55","Langlade County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,"Langlade County, Wisconsin",,,241,236,214
"G5500690","2014-2018",,,"Wisconsin","55","Lincoln County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, Wisconsin",,,228,228,213
"G5500710","2014-2018",,,"Wisconsin","55","Manitowoc County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,"Manitowoc County, Wisconsin",,,359,436,486
"G5500730","2014-2018",,,"Wisconsin","55","Marathon County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,"Marathon County, Wisconsin",,,438,525,503
"G5500750","2014-2018",,,"Wisconsin","55","Marinette County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,"Marinette County, Wisconsin",,,413,349,340
"G5500770","2014-2018",,,"Wisconsin","55","Marquette County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,"Marquette County, Wisconsin",,,130,108,114
"G5500780","2014-2018",,,"Wisconsin","55","Menominee County","078",,,,,,,,,,,,,,,,,,,,,,,,,,,"Menominee County, Wisconsin",,,102,98,83
"G5500790","2014-2018",,,"Wisconsin","55","Milwaukee County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,"Milwaukee County, Wisconsin",,,1403,1795,1770
"G5500810","2014-2018",,,"Wisconsin","55","Monroe County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,"Monroe County, Wisconsin",,,278,274,309
"G5500830","2014-2018",,,"Wisconsin","55","Oconto County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,"Oconto County, Wisconsin",,,238,244,213
"G5500850","2014-2018",,,"Wisconsin","55","Oneida County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,"Oneida County, Wisconsin",,,337,310,217
"G5500870","2014-2018",,,"Wisconsin","55","Outagamie County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,"Outagamie County, Wisconsin",,,542,693,667
"G5500890","2014-2018",,,"Wisconsin","55","Ozaukee County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ozaukee County, Wisconsin",,,370,457,424
"G5500910","2014-2018",,,"Wisconsin","55","Pepin County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pepin County, Wisconsin",,,81,73,71
"G5500930","2014-2018",,,"Wisconsin","55","Pierce County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pierce County, Wisconsin",,,191,252,256
"G5500950","2014-2018",,,"Wisconsin","55","Polk County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,"Polk County, Wisconsin",,,282,203,214
"G5500970","2014-2018",,,"Wisconsin","55","Portage County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,"Portage County, Wisconsin",,,269,350,377
"G5500990","2014-2018",,,"Wisconsin","55","Price County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,"Price County, Wisconsin",,,839,500,365
"G5501010","2014-2018",,,"Wisconsin","55","Racine County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,"Racine County, Wisconsin",,,561,872,851
"G5501030","2014-2018",,,"Wisconsin","55","Richland County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,"Richland County, Wisconsin",,,143,154,154
"G5501050","2014-2018",,,"Wisconsin","55","Rock County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,"Rock County, Wisconsin",,,467,849,859
"G5501070","2014-2018",,,"Wisconsin","55","Rusk County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,"Rusk County, Wisconsin",,,137,137,113
"G5501090","2014-2018",,,"Wisconsin","55","St. Croix County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Croix County, Wisconsin",,,322,497,435
"G5501110","2014-2018",,,"Wisconsin","55","Sauk County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sauk County, Wisconsin",,,306,383,457
"G5501130","2014-2018",,,"Wisconsin","55","Sawyer County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sawyer County, Wisconsin",,,339,250,208
"G5501150","2014-2018",,,"Wisconsin","55","Shawano County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,"Shawano County, Wisconsin",,,237,278,255
"G5501170","2014-2018",,,"Wisconsin","55","Sheboygan County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sheboygan County, Wisconsin",,,418,573,586
"G5501190","2014-2018",,,"Wisconsin","55","Taylor County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,"Taylor County, Wisconsin",,,182,186,166
"G5501210","2014-2018",,,"Wisconsin","55","Trempealeau County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,"Trempealeau County, Wisconsin",,,137,180,179
"G5501230","2014-2018",,,"Wisconsin","55","Vernon County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,"Vernon County, Wisconsin",,,179,233,223
"G5501250","2014-2018",,,"Wisconsin","55","Vilas County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,"Vilas County, Wisconsin",,,397,279,256
"G5501270","2014-2018",,,"Wisconsin","55","Walworth County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,"Walworth County, Wisconsin",,,515,465,592
"G5501290","2014-2018",,,"Wisconsin","55","Washburn County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,"Washburn County, Wisconsin",,,151,157,111
"G5501310","2014-2018",,,"Wisconsin","55","Washington County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Wisconsin",,,364,648,617
"G5501330","2014-2018",,,"Wisconsin","55","Waukesha County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,"Waukesha County, Wisconsin",,,708,906,726
"G5501350","2014-2018",,,"Wisconsin","55","Waupaca County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,"Waupaca County, Wisconsin",,,296,356,363
"G5501370","2014-2018",,,"Wisconsin","55","Waushara County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,"Waushara County, Wisconsin",,,182,172,154
"G5501390","2014-2018",,,"Wisconsin","55","Winnebago County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,"Winnebago County, Wisconsin",,,486,599,624
"G5501410","2014-2018",,,"Wisconsin","55","Wood County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wood County, Wisconsin",,,349,467,371
"G5600010","2014-2018",,,"Wyoming","56","Albany County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,"Albany County, Wyoming",,,404,251,404
"G5600030","2014-2018",,,"Wyoming","56","Big Horn County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,"Big Horn County, Wyoming",,,155,147,156
"G5600050","2014-2018",,,"Wyoming","56","Campbell County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,"Campbell County, Wyoming",,,437,523,496
"G5600070","2014-2018",,,"Wyoming","56","Carbon County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,"Carbon County, Wyoming",,,255,210,248
"G5600090","2014-2018",,,"Wyoming","56","Converse County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,"Converse County, Wyoming",,,231,244,256
"G5600110","2014-2018",,,"Wyoming","56","Crook County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,"Crook County, Wyoming",,,126,131,107
"G5600130","2014-2018",,,"Wyoming","56","Fremont County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,"Fremont County, Wyoming",,,239,293,294
"G5600150","2014-2018",,,"Wyoming","56","Goshen County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,"Goshen County, Wyoming",,,188,193,195
"G5600170","2014-2018",,,"Wyoming","56","Hot Springs County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hot Springs County, Wyoming",,,126,113,110
"G5600190","2014-2018",,,"Wyoming","56","Johnson County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,"Johnson County, Wyoming",,,204,188,219
"G5600210","2014-2018",,,"Wyoming","56","Laramie County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,"Laramie County, Wyoming",,,509,728,628
"G5600230","2014-2018",,,"Wyoming","56","Lincoln County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, Wyoming",,,224,218,204
"G5600250","2014-2018",,,"Wyoming","56","Natrona County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,"Natrona County, Wyoming",,,582,539,654
"G5600270","2014-2018",,,"Wyoming","56","Niobrara County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,"Niobrara County, Wyoming",,,120,93,86
"G5600290","2014-2018",,,"Wyoming","56","Park County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,"Park County, Wyoming",,,352,400,379
"G5600310","2014-2018",,,"Wyoming","56","Platte County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,"Platte County, Wyoming",,,183,242,220
"G5600330","2014-2018",,,"Wyoming","56","Sheridan County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sheridan County, Wyoming",,,328,393,386
"G5600350","2014-2018",,,"Wyoming","56","Sublette County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sublette County, Wyoming",,,333,290,201
"G5600370","2014-2018",,,"Wyoming","56","Sweetwater County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sweetwater County, Wyoming",,,394,394,383
"G5600390","2014-2018",,,"Wyoming","56","Teton County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,"Teton County, Wyoming",,,486,348,493
"G5600410","2014-2018",,,"Wyoming","56","Uinta County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,"Uinta County, Wyoming",,,273,273,258
"G5600430","2014-2018",,,"Wyoming","56","Washakie County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,"Washakie County, Wyoming",,,133,142,153
"G5600450","2014-2018",,,"Wyoming","56","Weston County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,"Weston County, Wyoming",,,155,149,164
"G7200010","2014-2018",,,"Puerto Rico","72","Adjuntas Municipio","001",,,,,,,,,,,,,,,,,,,,,,,,,,,"Adjuntas Municipio, Puerto Rico",,,247,219,238
"G7200030","2014-2018",,,"Puerto Rico","72","Aguada Municipio","003",,,,,,,,,,,,,,,,,,,,,,,,,,,"Aguada Municipio, Puerto Rico",,,428,411,390
"G7200050","2014-2018",,,"Puerto Rico","72","Aguadilla Municipio","005",,,,,,,,,,,,,,,,,,,,,,,,,,,"Aguadilla Municipio, Puerto Rico",,,489,503,489
"G7200070","2014-2018",,,"Puerto Rico","72","Aguas Buenas Municipio","007",,,,,,,,,,,,,,,,,,,,,,,,,,,"Aguas Buenas Municipio, Puerto Rico",,,322,324,334
"G7200090","2014-2018",,,"Puerto Rico","72","Aibonito Municipio","009",,,,,,,,,,,,,,,,,,,,,,,,,,,"Aibonito Municipio, Puerto Rico",,,265,317,245
"G7200110","2014-2018",,,"Puerto Rico","72","Añasco Municipio","011",,,,,,,,,,,,,,,,,,,,,,,,,,,"Añasco Municipio, Puerto Rico",,,359,327,276
"G7200130","2014-2018",,,"Puerto Rico","72","Arecibo Municipio","013",,,,,,,,,,,,,,,,,,,,,,,,,,,"Arecibo Municipio, Puerto Rico",,,653,736,580
"G7200150","2014-2018",,,"Puerto Rico","72","Arroyo Municipio","015",,,,,,,,,,,,,,,,,,,,,,,,,,,"Arroyo Municipio, Puerto Rico",,,333,338,275
"G7200170","2014-2018",,,"Puerto Rico","72","Barceloneta Municipio","017",,,,,,,,,,,,,,,,,,,,,,,,,,,"Barceloneta Municipio, Puerto Rico",,,318,387,316
"G7200190","2014-2018",,,"Puerto Rico","72","Barranquitas Municipio","019",,,,,,,,,,,,,,,,,,,,,,,,,,,"Barranquitas Municipio, Puerto Rico",,,350,444,365
"G7200210","2014-2018",,,"Puerto Rico","72","Bayamón Municipio","021",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bayamón Municipio, Puerto Rico",,,901,804,656
"G7200230","2014-2018",,,"Puerto Rico","72","Cabo Rojo Municipio","023",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cabo Rojo Municipio, Puerto Rico",,,580,617,491
"G7200250","2014-2018",,,"Puerto Rico","72","Caguas Municipio","025",,,,,,,,,,,,,,,,,,,,,,,,,,,"Caguas Municipio, Puerto Rico",,,835,749,722
"G7200270","2014-2018",,,"Puerto Rico","72","Camuy Municipio","027",,,,,,,,,,,,,,,,,,,,,,,,,,,"Camuy Municipio, Puerto Rico",,,327,349,347
"G7200290","2014-2018",,,"Puerto Rico","72","Canóvanas Municipio","029",,,,,,,,,,,,,,,,,,,,,,,,,,,"Canóvanas Municipio, Puerto Rico",,,382,411,339
"G7200310","2014-2018",,,"Puerto Rico","72","Carolina Municipio","031",,,,,,,,,,,,,,,,,,,,,,,,,,,"Carolina Municipio, Puerto Rico",,,847,899,808
"G7200330","2014-2018",,,"Puerto Rico","72","Cataño Municipio","033",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cataño Municipio, Puerto Rico",,,262,258,256
"G7200350","2014-2018",,,"Puerto Rico","72","Cayey Municipio","035",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cayey Municipio, Puerto Rico",,,404,458,443
"G7200370","2014-2018",,,"Puerto Rico","72","Ceiba Municipio","037",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ceiba Municipio, Puerto Rico",,,242,221,209
"G7200390","2014-2018",,,"Puerto Rico","72","Ciales Municipio","039",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ciales Municipio, Puerto Rico",,,226,287,277
"G7200410","2014-2018",,,"Puerto Rico","72","Cidra Municipio","041",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cidra Municipio, Puerto Rico",,,396,390,351
"G7200430","2014-2018",,,"Puerto Rico","72","Coamo Municipio","043",,,,,,,,,,,,,,,,,,,,,,,,,,,"Coamo Municipio, Puerto Rico",,,331,404,356
"G7200450","2014-2018",,,"Puerto Rico","72","Comerío Municipio","045",,,,,,,,,,,,,,,,,,,,,,,,,,,"Comerío Municipio, Puerto Rico",,,232,267,275
"G7200470","2014-2018",,,"Puerto Rico","72","Corozal Municipio","047",,,,,,,,,,,,,,,,,,,,,,,,,,,"Corozal Municipio, Puerto Rico",,,364,414,397
"G7200490","2014-2018",,,"Puerto Rico","72","Culebra Municipio","049",,,,,,,,,,,,,,,,,,,,,,,,,,,"Culebra Municipio, Puerto Rico",,,67,55,47
"G7200510","2014-2018",,,"Puerto Rico","72","Dorado Municipio","051",,,,,,,,,,,,,,,,,,,,,,,,,,,"Dorado Municipio, Puerto Rico",,,429,434,353
"G7200530","2014-2018",,,"Puerto Rico","72","Fajardo Municipio","053",,,,,,,,,,,,,,,,,,,,,,,,,,,"Fajardo Municipio, Puerto Rico",,,440,414,382
"G7200540","2014-2018",,,"Puerto Rico","72","Florida Municipio","054",,,,,,,,,,,,,,,,,,,,,,,,,,,"Florida Municipio, Puerto Rico",,,236,256,252
"G7200550","2014-2018",,,"Puerto Rico","72","Guánica Municipio","055",,,,,,,,,,,,,,,,,,,,,,,,,,,"Guánica Municipio, Puerto Rico",,,262,246,182
"G7200570","2014-2018",,,"Puerto Rico","72","Guayama Municipio","057",,,,,,,,,,,,,,,,,,,,,,,,,,,"Guayama Municipio, Puerto Rico",,,445,499,460
"G7200590","2014-2018",,,"Puerto Rico","72","Guayanilla Municipio","059",,,,,,,,,,,,,,,,,,,,,,,,,,,"Guayanilla Municipio, Puerto Rico",,,255,272,233
"G7200610","2014-2018",,,"Puerto Rico","72","Guaynabo Municipio","061",,,,,,,,,,,,,,,,,,,,,,,,,,,"Guaynabo Municipio, Puerto Rico",,,677,681,481
"G7200630","2014-2018",,,"Puerto Rico","72","Gurabo Municipio","063",,,,,,,,,,,,,,,,,,,,,,,,,,,"Gurabo Municipio, Puerto Rico",,,387,411,328
"G7200650","2014-2018",,,"Puerto Rico","72","Hatillo Municipio","065",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hatillo Municipio, Puerto Rico",,,445,487,402
"G7200670","2014-2018",,,"Puerto Rico","72","Hormigueros Municipio","067",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hormigueros Municipio, Puerto Rico",,,266,296,233
"G7200690","2014-2018",,,"Puerto Rico","72","Humacao Municipio","069",,,,,,,,,,,,,,,,,,,,,,,,,,,"Humacao Municipio, Puerto Rico",,,562,531,472
"G7200710","2014-2018",,,"Puerto Rico","72","Isabela Municipio","071",,,,,,,,,,,,,,,,,,,,,,,,,,,"Isabela Municipio, Puerto Rico",,,467,538,462
"G7200730","2014-2018",,,"Puerto Rico","72","Jayuya Municipio","073",,,,,,,,,,,,,,,,,,,,,,,,,,,"Jayuya Municipio, Puerto Rico",,,310,295,285
"G7200750","2014-2018",,,"Puerto Rico","72","Juana Díaz Municipio","075",,,,,,,,,,,,,,,,,,,,,,,,,,,"Juana Díaz Municipio, Puerto Rico",,,372,414,337
"G7200770","2014-2018",,,"Puerto Rico","72","Juncos Municipio","077",,,,,,,,,,,,,,,,,,,,,,,,,,,"Juncos Municipio, Puerto Rico",,,460,450,444
