GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITS,ANRCA,CBSAA,CSAA,METDIVA,MEMI,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,UR,PCI,PUMA5A,GEOID,NAME,BTTRA,BTBGA,ALZLM001,ALZLM002,ALZLM003
"G5107750","2015-2019","VA",,,"Virginia","51","Salem city","775",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51775","Salem city, Virginia",,,280,276,335
"G5107900","2015-2019","VA",,,"Virginia","51","Staunton city","790",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51790","Staunton city, Virginia",,,319,323,305
"G5108000","2015-2019","VA",,,"Virginia","51","Suffolk city","800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51800","Suffolk city, Virginia",,,365,571,494
"G5108100","2015-2019","VA",,,"Virginia","51","Virginia Beach city","810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51810","Virginia Beach city, Virginia",,,1061,1245,1374
"G5108200","2015-2019","VA",,,"Virginia","51","Waynesboro city","820",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51820","Waynesboro city, Virginia",,,273,316,314
"G5108300","2015-2019","VA",,,"Virginia","51","Williamsburg city","830",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51830","Williamsburg city, Virginia",,,268,154,279
"G5108400","2015-2019","VA",,,"Virginia","51","Winchester city","840",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51840","Winchester city, Virginia",,,354,381,446
"G5300010","2015-2019","WA",,,"Washington","53","Adams County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53001","Adams County, Washington",,,159,207,239
"G5300030","2015-2019","WA",,,"Washington","53","Asotin County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53003","Asotin County, Washington",,,231,278,242
"G5300050","2015-2019","WA",,,"Washington","53","Benton County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53005","Benton County, Washington",,,607,877,861
"G5300070","2015-2019","WA",,,"Washington","53","Chelan County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53007","Chelan County, Washington",,,668,706,757
"G5300090","2015-2019","WA",,,"Washington","53","Clallam County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53009","Clallam County, Washington",,,517,649,590
"G5300110","2015-2019","WA",,,"Washington","53","Clark County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53011","Clark County, Washington",,,837,1011,1150
"G5300130","2015-2019","WA",,,"Washington","53","Columbia County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53013","Columbia County, Washington",,,99,96,117
"G5300150","2015-2019","WA",,,"Washington","53","Cowlitz County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53015","Cowlitz County, Washington",,,474,624,613
"G5300170","2015-2019","WA",,,"Washington","53","Douglas County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53017","Douglas County, Washington",,,249,355,391
"G5300190","2015-2019","WA",,,"Washington","53","Ferry County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53019","Ferry County, Washington",,,164,149,133
"G5300210","2015-2019","WA",,,"Washington","53","Franklin County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53021","Franklin County, Washington",,,310,533,491
"G5300230","2015-2019","WA",,,"Washington","53","Garfield County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53023","Garfield County, Washington",,,72,68,67
"G5300250","2015-2019","WA",,,"Washington","53","Grant County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53025","Grant County, Washington",,,612,582,803
"G5300270","2015-2019","WA",,,"Washington","53","Grays Harbor County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53027","Grays Harbor County, Washington",,,648,607,699
"G5300290","2015-2019","WA",,,"Washington","53","Island County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53029","Island County, Washington",,,566,546,484
"G5300310","2015-2019","WA",,,"Washington","53","Jefferson County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53031","Jefferson County, Washington",,,400,402,413
"G5300330","2015-2019","WA",,,"Washington","53","King County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53033","King County, Washington",,,2586,3653,3028
"G5300350","2015-2019","WA",,,"Washington","53","Kitsap County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53035","Kitsap County, Washington",,,825,1034,1032
"G5300370","2015-2019","WA",,,"Washington","53","Kittitas County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53037","Kittitas County, Washington",,,397,368,381
"G5300390","2015-2019","WA",,,"Washington","53","Klickitat County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53039","Klickitat County, Washington",,,295,346,331
"G5300410","2015-2019","WA",,,"Washington","53","Lewis County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53041","Lewis County, Washington",,,494,534,519
"G5300430","2015-2019","WA",,,"Washington","53","Lincoln County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53043","Lincoln County, Washington",,,144,151,121
"G5300450","2015-2019","WA",,,"Washington","53","Mason County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53045","Mason County, Washington",,,629,676,564
"G5300470","2015-2019","WA",,,"Washington","53","Okanogan County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53047","Okanogan County, Washington",,,435,461,429
"G5300490","2015-2019","WA",,,"Washington","53","Pacific County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53049","Pacific County, Washington",,,377,335,239
"G5300510","2015-2019","WA",,,"Washington","53","Pend Oreille County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53051","Pend Oreille County, Washington",,,266,232,170
"G5300530","2015-2019","WA",,,"Washington","53","Pierce County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53053","Pierce County, Washington",,,1667,2139,1896
"G5300550","2015-2019","WA",,,"Washington","53","San Juan County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53055","San Juan County, Washington",,,186,169,148
"G5300570","2015-2019","WA",,,"Washington","53","Skagit County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53057","Skagit County, Washington",,,463,542,586
"G5300590","2015-2019","WA",,,"Washington","53","Skamania County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53059","Skamania County, Washington",,,146,173,156
"G5300610","2015-2019","WA",,,"Washington","53","Snohomish County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53061","Snohomish County, Washington",,,1169,1635,1696
"G5300630","2015-2019","WA",,,"Washington","53","Spokane County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53063","Spokane County, Washington",,,1196,1439,1683
"G5300650","2015-2019","WA",,,"Washington","53","Stevens County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53065","Stevens County, Washington",,,344,354,322
"G5300670","2015-2019","WA",,,"Washington","53","Thurston County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53067","Thurston County, Washington",,,744,1150,1166
"G5300690","2015-2019","WA",,,"Washington","53","Wahkiakum County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53069","Wahkiakum County, Washington",,,107,114,76
"G5300710","2015-2019","WA",,,"Washington","53","Walla Walla County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53071","Walla Walla County, Washington",,,379,445,531
"G5300730","2015-2019","WA",,,"Washington","53","Whatcom County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53073","Whatcom County, Washington",,,772,933,1132
"G5300750","2015-2019","WA",,,"Washington","53","Whitman County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53075","Whitman County, Washington",,,545,328,564
"G5300770","2015-2019","WA",,,"Washington","53","Yakima County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53077","Yakima County, Washington",,,606,975,969
"G5400010","2015-2019","WV",,,"West Virginia","54","Barbour County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54001","Barbour County, West Virginia",,,223,246,205
"G5400030","2015-2019","WV",,,"West Virginia","54","Berkeley County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54003","Berkeley County, West Virginia",,,536,804,752
"G5400050","2015-2019","WV",,,"West Virginia","54","Boone County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54005","Boone County, West Virginia",,,255,237,242
"G5400070","2015-2019","WV",,,"West Virginia","54","Braxton County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54007","Braxton County, West Virginia",,,279,305,185
"G5400090","2015-2019","WV",,,"West Virginia","54","Brooke County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54009","Brooke County, West Virginia",,,218,321,304
"G5400110","2015-2019","WV",,,"West Virginia","54","Cabell County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54011","Cabell County, West Virginia",,,499,639,695
"G5400130","2015-2019","WV",,,"West Virginia","54","Calhoun County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54013","Calhoun County, West Virginia",,,183,219,152
"G5400150","2015-2019","WV",,,"West Virginia","54","Clay County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54015","Clay County, West Virginia",,,218,225,149
"G5400170","2015-2019","WV",,,"West Virginia","54","Doddridge County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54017","Doddridge County, West Virginia",,,184,151,103
"G5400190","2015-2019","WV",,,"West Virginia","54","Fayette County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54019","Fayette County, West Virginia",,,340,391,350
"G5400210","2015-2019","WV",,,"West Virginia","54","Gilmer County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54021","Gilmer County, West Virginia",,,165,135,158
"G5400230","2015-2019","WV",,,"West Virginia","54","Grant County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54023","Grant County, West Virginia",,,223,214,161
"G5400250","2015-2019","WV",,,"West Virginia","54","Greenbrier County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54025","Greenbrier County, West Virginia",,,456,401,415
"G5400270","2015-2019","WV",,,"West Virginia","54","Hampshire County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54027","Hampshire County, West Virginia",,,444,439,328
"G5400290","2015-2019","WV",,,"West Virginia","54","Hancock County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54029","Hancock County, West Virginia",,,300,368,359
"G5400310","2015-2019","WV",,,"West Virginia","54","Hardy County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54031","Hardy County, West Virginia",,,269,297,254
"G5400330","2015-2019","WV",,,"West Virginia","54","Harrison County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54033","Harrison County, West Virginia",,,372,423,449
"G5400350","2015-2019","WV",,,"West Virginia","54","Jackson County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54035","Jackson County, West Virginia",,,325,299,371
"G5400370","2015-2019","WV",,,"West Virginia","54","Jefferson County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54037","Jefferson County, West Virginia",,,328,446,387
"G5400390","2015-2019","WV",,,"West Virginia","54","Kanawha County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54039","Kanawha County, West Virginia",,,958,907,920
"G5400410","2015-2019","WV",,,"West Virginia","54","Lewis County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54041","Lewis County, West Virginia",,,208,230,231
"G5400430","2015-2019","WV",,,"West Virginia","54","Lincoln County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54043","Lincoln County, West Virginia",,,287,357,306
"G5400450","2015-2019","WV",,,"West Virginia","54","Logan County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54045","Logan County, West Virginia",,,423,517,457
"G5400470","2015-2019","WV",,,"West Virginia","54","McDowell County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54047","McDowell County, West Virginia",,,337,338,273
"G5400490","2015-2019","WV",,,"West Virginia","54","Marion County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54049","Marion County, West Virginia",,,342,385,344
"G5400510","2015-2019","WV",,,"West Virginia","54","Marshall County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54051","Marshall County, West Virginia",,,352,372,323
"G5400530","2015-2019","WV",,,"West Virginia","54","Mason County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54053","Mason County, West Virginia",,,294,333,285
"G5400550","2015-2019","WV",,,"West Virginia","54","Mercer County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54055","Mercer County, West Virginia",,,486,554,436
"G5400570","2015-2019","WV",,,"West Virginia","54","Mineral County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54057","Mineral County, West Virginia",,,329,354,293
"G5400590","2015-2019","WV",,,"West Virginia","54","Mingo County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54059","Mingo County, West Virginia",,,256,291,263
"G5400610","2015-2019","WV",,,"West Virginia","54","Monongalia County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54061","Monongalia County, West Virginia",,,621,557,669
"G5400630","2015-2019","WV",,,"West Virginia","54","Monroe County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54063","Monroe County, West Virginia",,,241,256,204
"G5400650","2015-2019","WV",,,"West Virginia","54","Morgan County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54065","Morgan County, West Virginia",,,280,271,204
"G5400670","2015-2019","WV",,,"West Virginia","54","Nicholas County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54067","Nicholas County, West Virginia",,,336,358,336
"G5400690","2015-2019","WV",,,"West Virginia","54","Ohio County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54069","Ohio County, West Virginia",,,398,359,327
"G5400710","2015-2019","WV",,,"West Virginia","54","Pendleton County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54071","Pendleton County, West Virginia",,,170,135,124
"G5400730","2015-2019","WV",,,"West Virginia","54","Pleasants County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54073","Pleasants County, West Virginia",,,101,123,129
"G5400750","2015-2019","WV",,,"West Virginia","54","Pocahontas County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54075","Pocahontas County, West Virginia",,,199,172,127
"G5400770","2015-2019","WV",,,"West Virginia","54","Preston County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54077","Preston County, West Virginia",,,321,321,229
"G5400790","2015-2019","WV",,,"West Virginia","54","Putnam County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54079","Putnam County, West Virginia",,,386,533,467
"G5400810","2015-2019","WV",,,"West Virginia","54","Raleigh County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54081","Raleigh County, West Virginia",,,575,630,544
"G5400830","2015-2019","WV",,,"West Virginia","54","Randolph County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54083","Randolph County, West Virginia",,,300,340,262
"G5400850","2015-2019","WV",,,"West Virginia","54","Ritchie County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54085","Ritchie County, West Virginia",,,212,173,140
"G5400870","2015-2019","WV",,,"West Virginia","54","Roane County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54087","Roane County, West Virginia",,,197,197,147
"G5400890","2015-2019","WV",,,"West Virginia","54","Summers County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54089","Summers County, West Virginia",,,328,321,244
"G5400910","2015-2019","WV",,,"West Virginia","54","Taylor County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54091","Taylor County, West Virginia",,,226,234,206
"G5400930","2015-2019","WV",,,"West Virginia","54","Tucker County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54093","Tucker County, West Virginia",,,187,167,131
"G5400950","2015-2019","WV",,,"West Virginia","54","Tyler County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54095","Tyler County, West Virginia",,,172,171,106
"G5400970","2015-2019","WV",,,"West Virginia","54","Upshur County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54097","Upshur County, West Virginia",,,299,316,274
"G5400990","2015-2019","WV",,,"West Virginia","54","Wayne County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54099","Wayne County, West Virginia",,,489,497,364
"G5401010","2015-2019","WV",,,"West Virginia","54","Webster County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54101","Webster County, West Virginia",,,207,193,191
"G5401030","2015-2019","WV",,,"West Virginia","54","Wetzel County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54103","Wetzel County, West Virginia",,,235,246,176
"G5401050","2015-2019","WV",,,"West Virginia","54","Wirt County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54105","Wirt County, West Virginia",,,139,148,102
"G5401070","2015-2019","WV",,,"West Virginia","54","Wood County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54107","Wood County, West Virginia",,,545,530,555
"G5401090","2015-2019","WV",,,"West Virginia","54","Wyoming County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54109","Wyoming County, West Virginia",,,311,339,260
"G5500010","2015-2019","WI",,,"Wisconsin","55","Adams County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55001","Adams County, Wisconsin",,,228,195,142
"G5500030","2015-2019","WI",,,"Wisconsin","55","Ashland County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55003","Ashland County, Wisconsin",,,186,197,190
"G5500050","2015-2019","WI",,,"Wisconsin","55","Barron County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55005","Barron County, Wisconsin",,,326,314,283
"G5500070","2015-2019","WI",,,"Wisconsin","55","Bayfield County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55007","Bayfield County, Wisconsin",,,169,158,126
"G5500090","2015-2019","WI",,,"Wisconsin","55","Brown County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55009","Brown County, Wisconsin",,,672,839,892
"G5500110","2015-2019","WI",,,"Wisconsin","55","Buffalo County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55011","Buffalo County, Wisconsin",,,128,149,129
"G5500130","2015-2019","WI",,,"Wisconsin","55","Burnett County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55013","Burnett County, Wisconsin",,,308,211,141
"G5500150","2015-2019","WI",,,"Wisconsin","55","Calumet County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55015","Calumet County, Wisconsin",,,198,298,285
"G5500170","2015-2019","WI",,,"Wisconsin","55","Chippewa County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55017","Chippewa County, Wisconsin",,,329,425,358
"G5500190","2015-2019","WI",,,"Wisconsin","55","Clark County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55019","Clark County, Wisconsin",,,181,185,147
"G5500210","2015-2019","WI",,,"Wisconsin","55","Columbia County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55021","Columbia County, Wisconsin",,,281,298,319
"G5500230","2015-2019","WI",,,"Wisconsin","55","Crawford County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55023","Crawford County, Wisconsin",,,176,179,144
"G5500250","2015-2019","WI",,,"Wisconsin","55","Dane County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55025","Dane County, Wisconsin",,,861,1145,1378
"G5500270","2015-2019","WI",,,"Wisconsin","55","Dodge County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55027","Dodge County, Wisconsin",,,351,429,500
"G5500290","2015-2019","WI",,,"Wisconsin","55","Door County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55029","Door County, Wisconsin",,,310,264,294
"G5500310","2015-2019","WI",,,"Wisconsin","55","Douglas County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55031","Douglas County, Wisconsin",,,293,346,331
"G5500330","2015-2019","WI",,,"Wisconsin","55","Dunn County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55033","Dunn County, Wisconsin",,,324,295,353
"G5500350","2015-2019","WI",,,"Wisconsin","55","Eau Claire County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55035","Eau Claire County, Wisconsin",,,500,581,558
"G5500370","2015-2019","WI",,,"Wisconsin","55","Florence County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55037","Florence County, Wisconsin",,,87,96,57
"G5500390","2015-2019","WI",,,"Wisconsin","55","Fond du Lac County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55039","Fond du Lac County, Wisconsin",,,505,478,556
"G5500410","2015-2019","WI",,,"Wisconsin","55","Forest County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55041","Forest County, Wisconsin",,,146,127,101
"G5500430","2015-2019","WI",,,"Wisconsin","55","Grant County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55043","Grant County, Wisconsin",,,272,259,269
"G5500450","2015-2019","WI",,,"Wisconsin","55","Green County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55045","Green County, Wisconsin",,,206,254,269
"G5500470","2015-2019","WI",,,"Wisconsin","55","Green Lake County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55047","Green Lake County, Wisconsin",,,189,167,163
"G5500490","2015-2019","WI",,,"Wisconsin","55","Iowa County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55049","Iowa County, Wisconsin",,,181,179,189
"G5500510","2015-2019","WI",,,"Wisconsin","55","Iron County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55051","Iron County, Wisconsin",,,159,122,90
"G5500530","2015-2019","WI",,,"Wisconsin","55","Jackson County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55053","Jackson County, Wisconsin",,,153,204,185
"G5500550","2015-2019","WI",,,"Wisconsin","55","Jefferson County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55055","Jefferson County, Wisconsin",,,424,483,515
"G5500570","2015-2019","WI",,,"Wisconsin","55","Juneau County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55057","Juneau County, Wisconsin",,,281,224,217
"G5500590","2015-2019","WI",,,"Wisconsin","55","Kenosha County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55059","Kenosha County, Wisconsin",,,672,717,592
"G5500610","2015-2019","WI",,,"Wisconsin","55","Kewaunee County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55061","Kewaunee County, Wisconsin",,,188,171,181
